,CIDADE,LAT,LONG,AREA,QUARTOS,BANHEIRO,ESTACIONAMENTO,PISO,ANIMAL,MOBILIA,TAXA,ALUGUEL,IPTU,SEGURO,DESPESA_TOTAL
201,4.0,-23.54539,-46.63591,87.0,3.0,2.0,1.0,17.0,0.0,1.0,850.0,1400.0,200.0,18.0,2468.0
202,4.0,-23.54313,-46.63739,136.0,3.0,3.0,3.0,13.0,0.0,1.0,1430.0,4206.0,364.0,54.0,6054.0
203,4.0,-23.53612,-46.64002,52.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1340.0,0.0,17.0,1357.0
204,2.0,-30.00551,-51.22354,94.0,2.0,2.0,2.0,8.0,0.0,1.0,600.0,2900.0,230.0,43.0,3773.0
205,3.0,-22.90856,-43.19476,300.0,4.0,5.0,3.0,7.0,0.0,1.0,3850.0,12750.0,750.0,165.0,17520.0
206,3.0,-22.92532,-43.17665,100.0,3.0,3.0,1.0,3.0,0.0,1.0,850.0,3229.0,100.0,42.0,4221.0
207,4.0,-23.55429,-46.64196,240.0,3.0,4.0,3.0,3.0,0.0,0.0,3600.0,4950.0,1000.0,63.0,9613.0
208,4.0,-23.55364,-46.61697,350.0,4.0,5.0,4.0,15.0,0.0,0.0,2700.0,4590.0,1334.0,59.0,8683.0
209,4.0,-23.56703,-46.62442,75.0,2.0,2.0,0.0,2.0,0.0,1.0,570.0,1450.0,0.0,19.0,2039.0
210,4.0,-23.54095,-46.61129,155.0,3.0,2.0,3.0,4.0,0.0,0.0,2600.0,11700.0,667.0,149.0,15120.0
211,4.0,-23.59705,-46.63029,260.0,3.0,5.0,4.0,12.0,0.0,1.0,2227.0,6000.0,1468.0,77.0,9772.0
212,3.0,-22.92491,-43.16516,85.0,3.0,1.0,1.0,6.0,0.0,1.0,810.0,1998.0,87.0,26.0,2921.0
213,4.0,-23.52929,-46.64931,120.0,2.0,2.0,2.0,22.0,1.0,0.0,1400.0,3500.0,375.0,45.0,5320.0
214,4.0,-23.54981,-46.61145,240.0,4.0,5.0,4.0,6.0,1.0,1.0,1869.0,3500.0,717.0,45.0,6131.0
215,4.0,-23.59299,-46.6249,33.0,1.0,1.0,1.0,14.0,0.0,0.0,600.0,2800.0,112.0,36.0,3548.0
216,3.0,-22.90962,-43.18557,48.0,1.0,1.0,0.0,1.0,1.0,1.0,626.0,1020.0,53.0,14.0,1713.0
217,3.0,-22.91769,-43.18744,36.0,1.0,1.0,0.0,5.0,0.0,1.0,350.0,1130.0,42.0,15.0,1537.0
218,1.0,-22.89294,-47.06025,75.0,2.0,1.0,1.0,2.0,0.0,1.0,670.0,1200.0,121.0,16.0,2007.0
219,3.0,-22.90902,-43.18995,46.0,2.0,1.0,0.0,3.0,1.0,1.0,270.0,1600.0,0.0,21.0,1891.0
220,2.0,-30.04363,-51.21114,131.0,3.0,3.0,1.0,10.0,0.0,0.0,1625.0,1750.0,121.0,26.0,3522.0
221,1.0,-22.91745,-47.0684,90.0,3.0,2.0,1.0,3.0,0.0,1.0,920.0,1300.0,129.0,17.0,2366.0
222,3.0,-22.91153,-43.19476,26.0,1.0,1.0,0.0,4.0,1.0,1.0,390.0,1650.0,120.0,22.0,2182.0
223,3.0,-22.92703,-43.15713,44.0,1.0,1.0,0.0,3.0,0.0,0.0,400.0,1100.0,14.0,15.0,1529.0
224,4.0,-23.56378,-46.64669,80.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,0.0,14.0,1114.0
225,1.0,-22.91946,-47.05352,70.0,1.0,1.0,0.0,6.0,0.0,1.0,500.0,800.0,30.0,11.0,1341.0
226,3.0,-22.90101,-43.18325,60.0,2.0,1.0,1.0,5.0,0.0,1.0,690.0,1500.0,25.0,20.0,2235.0
227,4.0,-23.52356,-46.61777,270.0,4.0,4.0,4.0,5.0,0.0,1.0,4500.0,12850.0,1834.0,163.0,19350.0
228,3.0,-22.9451,-43.1958,70.0,2.0,1.0,1.0,3.0,0.0,1.0,800.0,1300.0,44.0,17.0,2161.0
229,4.0,-23.52157,-46.62853,220.0,4.0,5.0,3.0,14.0,0.0,0.0,2050.0,12000.0,750.0,153.0,14950.0
230,2.0,-30.01833,-51.22921,64.0,2.0,2.0,2.0,7.0,0.0,1.0,450.0,1600.0,34.0,24.0,2108.0
231,3.0,-22.93789,-43.18507,80.0,3.0,3.0,1.0,7.0,1.0,1.0,1100.0,1470.0,0.0,19.0,2589.0
232,4.0,-23.52555,-46.62831,56.0,1.0,1.0,0.0,9.0,0.0,0.0,625.0,2500.0,81.0,32.0,3238.0
233,4.0,-23.54387,-46.6198,161.0,4.0,3.0,2.0,1.0,0.0,1.0,1450.0,10000.0,467.0,127.0,12040.0
234,4.0,-23.53705,-46.62969,280.0,4.0,5.0,4.0,6.0,1.0,1.0,2500.0,3200.0,750.0,41.0,6491.0
235,2.0,-30.00801,-51.2073,96.0,3.0,2.0,0.0,2.0,0.0,1.0,408.0,2100.0,84.0,31.0,2623.0
236,1.0,-22.89983,-47.06862,236.0,3.0,4.0,4.0,10.0,0.0,1.0,1600.0,11000.0,440.0,140.0,13180.0
237,4.0,-23.5755,-46.63571,81.0,3.0,2.0,1.0,4.0,0.0,1.0,204.0,1510.0,0.0,20.0,1734.0
238,4.0,-23.56637,-46.6487,62.0,2.0,1.0,1.0,1.0,0.0,1.0,580.0,1650.0,92.0,21.0,2343.0
239,0.0,-19.94987,-43.93058,125.0,3.0,2.0,0.0,2.0,0.0,1.0,150.0,1200.0,69.0,16.0,1435.0
240,4.0,-23.52139,-46.64625,37.0,1.0,1.0,1.0,6.0,0.0,0.0,890.0,4150.0,110.0,53.0,5203.0
241,4.0,-23.53618,-46.61014,60.0,2.0,2.0,1.0,11.0,0.0,1.0,1680.0,4000.0,200.0,51.0,5931.0
242,4.0,-23.52425,-46.64256,230.0,4.0,2.0,3.0,1.0,0.0,1.0,3600.0,5000.0,1551.0,64.0,10220.0
243,4.0,-23.56207,-46.63255,210.0,4.0,5.0,2.0,1.0,0.0,0.0,3800.0,8500.0,0.0,108.0,12410.0
244,0.0,-19.9345,-43.94035,135.0,4.0,3.0,2.0,2.0,1.0,1.0,868.0,2450.0,308.0,33.0,3659.0
245,2.0,-30.029,-51.22306,92.0,2.0,2.0,1.0,2.0,0.0,1.0,450.0,1700.0,67.0,25.0,2242.0
246,4.0,-23.51792,-46.64389,412.0,3.0,5.0,6.0,21.0,0.0,1.0,2000.0,3952.0,459.0,51.0,6462.0
247,4.0,-23.53741,-46.61305,42.0,1.0,1.0,1.0,27.0,0.0,1.0,560.0,5300.0,100.0,68.0,6028.0
248,4.0,-23.51748,-46.64973,33.0,1.0,1.0,0.0,12.0,1.0,0.0,385.0,3000.0,125.0,39.0,3549.0
249,4.0,-23.57362,-46.63464,165.0,4.0,3.0,3.0,10.0,0.0,0.0,2440.0,6300.0,1292.0,80.0,10110.0
250,2.0,-30.04978,-51.21378,44.0,1.0,1.0,0.0,5.0,0.0,1.0,355.0,1200.0,20.0,18.0,1593.0
251,4.0,-23.52446,-46.6086,60.0,2.0,1.0,1.0,4.0,0.0,1.0,603.0,1275.0,109.0,17.0,2004.0
252,4.0,-23.55837,-46.61111,380.0,3.0,3.0,2.0,1.0,0.0,1.0,3580.0,11000.0,1084.0,140.0,15800.0
253,3.0,-22.90278,-43.17769,73.0,2.0,1.0,0.0,4.0,0.0,1.0,375.0,830.0,120.0,11.0,1336.0
254,0.0,-19.91261,-43.94325,19.0,1.0,1.0,0.0,5.0,0.0,1.0,620.0,1100.0,85.0,15.0,1820.0
255,1.0,-22.89759,-47.05969,230.0,3.0,5.0,4.0,6.0,0.0,1.0,1800.0,7500.0,0.0,96.0,9396.0
256,2.0,-30.01497,-51.2061,37.0,1.0,1.0,1.0,2.0,0.0,1.0,500.0,2500.0,0.0,37.0,3037.0
257,4.0,-23.50781,-46.62594,124.0,3.0,2.0,3.0,7.0,0.0,1.0,1450.0,6600.0,300.0,84.0,8434.0
258,3.0,-22.92814,-43.17971,115.0,3.0,2.0,1.0,8.0,0.0,0.0,1090.0,2680.0,114.0,35.0,3919.0
259,2.0,-30.00328,-51.20144,35.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,815.0,17.0,12.0,944.0
260,0.0,-19.9403,-43.94408,15.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1100.0,0.0,15.0,1115.0
261,1.0,-22.91315,-47.05094,80.0,3.0,2.0,1.0,2.0,0.0,1.0,570.0,1450.0,125.0,19.0,2164.0
262,2.0,-30.00583,-51.21406,48.0,1.0,1.0,0.0,4.0,0.0,1.0,200.0,700.0,38.0,11.0,949.0
263,0.0,-19.92675,-43.92941,96.0,3.0,2.0,1.0,2.0,0.0,1.0,922.0,1500.0,137.0,20.0,2579.0
264,4.0,-23.59568,-46.61857,150.0,3.0,2.0,1.0,7.0,0.0,0.0,1843.0,6715.0,340.0,86.0,8984.0
265,0.0,-19.93,-43.94579,105.0,3.0,2.0,2.0,2.0,1.0,1.0,1681.0,3300.0,390.0,44.0,5415.0
266,0.0,-19.92961,-43.93117,204.0,4.0,4.0,4.0,22.0,1.0,0.0,2701.0,10000.0,760.0,134.0,13600.0
267,3.0,-22.91009,-43.16128,125.0,3.0,1.0,2.0,11.0,0.0,1.0,1317.0,2600.0,170.0,33.0,4120.0
268,3.0,-22.91162,-43.16173,50.0,2.0,1.0,0.0,3.0,1.0,1.0,490.0,2300.0,50.0,30.0,2870.0
269,4.0,-23.51899,-46.60118,300.0,3.0,4.0,3.0,7.0,0.0,0.0,3000.0,2000.0,1250.0,26.0,6276.0
270,3.0,-22.92744,-43.18125,130.0,3.0,4.0,1.0,2.0,1.0,1.0,1200.0,1400.0,334.0,19.0,2953.0
271,4.0,-23.58889,-46.63965,120.0,2.0,3.0,0.0,2.0,0.0,1.0,904.0,3300.0,195.0,42.0,4441.0
272,4.0,-23.59018,-46.62389,540.0,3.0,3.0,4.0,9.0,0.0,1.0,6200.0,15000.0,3500.0,191.0,24890.0
273,4.0,-23.54806,-46.64522,23.0,1.0,1.0,0.0,23.0,0.0,1.0,392.0,2100.0,41.0,27.0,2560.0
274,4.0,-23.53151,-46.61961,72.0,1.0,2.0,2.0,19.0,0.0,1.0,900.0,4000.0,200.0,51.0,5151.0
275,3.0,-22.93634,-43.18866,95.0,3.0,2.0,2.0,7.0,0.0,1.0,985.0,2300.0,122.0,30.0,3437.0
276,4.0,-23.56716,-46.61405,330.0,4.0,5.0,4.0,13.0,0.0,1.0,2870.0,10000.0,1119.0,127.0,14120.0
277,4.0,-23.53053,-46.61589,75.0,2.0,2.0,2.0,7.0,1.0,0.0,1600.0,6600.0,400.0,84.0,8684.0
278,4.0,-23.55842,-46.62526,53.0,1.0,1.0,1.0,4.0,0.0,1.0,690.0,4398.0,200.0,56.0,5344.0
279,4.0,-23.53287,-46.64612,178.0,3.0,2.0,1.0,2.0,1.0,1.0,1200.0,1900.0,180.0,25.0,3305.0
280,4.0,-23.57429,-46.62827,50.0,2.0,1.0,1.0,4.0,0.0,1.0,520.0,1200.0,30.0,16.0,1766.0
281,4.0,-23.57597,-46.62117,210.0,3.0,4.0,4.0,13.0,1.0,1.0,3150.0,12000.0,1155.0,153.0,16460.0
282,0.0,-19.93197,-43.93327,75.0,3.0,2.0,1.0,4.0,0.0,1.0,600.0,1500.0,75.0,20.0,2195.0
283,0.0,-19.90576,-43.9493,200.0,2.0,4.0,3.0,12.0,0.0,1.0,1897.0,15000.0,827.0,200.0,17920.0
284,2.0,-30.0284,-51.20957,49.0,2.0,1.0,1.0,7.0,0.0,1.0,360.0,1150.0,30.0,17.0,1557.0
285,2.0,-30.02282,-51.20795,40.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2000.0,0.0,30.0,2030.0
286,4.0,-23.55917,-46.60259,45.0,1.0,1.0,1.0,2.0,1.0,0.0,1900.0,4200.0,350.0,54.0,6504.0
287,4.0,-23.5914,-46.63562,46.0,1.0,1.0,1.0,8.0,1.0,0.0,900.0,7600.0,118.0,97.0,8715.0
288,4.0,-23.59049,-46.61551,80.0,2.0,2.0,2.0,15.0,0.0,1.0,2000.0,11000.0,0.0,140.0,13140.0
289,4.0,-23.51214,-46.60235,30.0,1.0,1.0,0.0,3.0,0.0,0.0,400.0,2850.0,0.0,37.0,3287.0
290,3.0,-22.91231,-43.1861,105.0,2.0,2.0,1.0,10.0,0.0,1.0,1780.0,1530.0,134.0,20.0,3464.0
291,0.0,-19.92421,-43.92146,105.0,3.0,2.0,2.0,7.0,0.0,1.0,1170.0,2000.0,219.0,27.0,3416.0
292,2.0,-30.02057,-51.21531,120.0,3.0,3.0,2.0,5.0,0.0,1.0,800.0,3000.0,167.0,44.0,4011.0
293,4.0,-23.5563,-46.60066,60.0,2.0,2.0,1.0,11.0,0.0,1.0,647.0,4000.0,21.0,51.0,4719.0
294,4.0,-23.56934,-46.60122,90.0,2.0,1.0,1.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
295,3.0,-22.94858,-43.19973,53.0,2.0,1.0,0.0,3.0,1.0,1.0,535.0,1800.0,50.0,24.0,2409.0
296,1.0,-22.91707,-47.05638,87.0,4.0,2.0,2.0,4.0,0.0,1.0,784.0,1600.0,106.0,21.0,2511.0
297,3.0,-22.9345,-43.18068,110.0,3.0,1.0,1.0,1.0,0.0,1.0,557.0,5000.0,188.0,65.0,5810.0
298,0.0,-19.94971,-43.94092,113.0,4.0,2.0,1.0,3.0,0.0,1.0,1587.0,4000.0,429.0,54.0,6070.0
299,4.0,-23.57271,-46.63589,170.0,3.0,2.0,2.0,5.0,1.0,1.0,2199.0,5000.0,423.0,64.0,7686.0
300,4.0,-23.5631,-46.61619,150.0,3.0,2.0,0.0,1.0,1.0,1.0,700.0,3000.0,42.0,39.0,3781.0
301,2.0,-30.01197,-51.21791,60.0,2.0,2.0,1.0,11.0,0.0,1.0,469.0,1500.0,51.0,22.0,2042.0
302,2.0,-30.03359,-51.21361,43.0,1.0,1.0,0.0,4.0,1.0,0.0,290.0,2100.0,66.0,31.0,2487.0
303,4.0,-23.55325,-46.61595,130.0,3.0,2.0,2.0,4.0,0.0,0.0,800.0,3500.0,0.0,45.0,4345.0
304,4.0,-23.57315,-46.6082,69.0,3.0,2.0,0.0,7.0,0.0,0.0,650.0,1900.0,185.0,25.0,2760.0
305,2.0,-30.00371,-51.2154,90.0,2.0,1.0,1.0,2.0,0.0,1.0,405.0,1100.0,380.0,17.0,1902.0
306,4.0,-23.50196,-46.62246,350.0,3.0,5.0,4.0,13.0,0.0,1.0,4000.0,3490.0,1750.0,45.0,9285.0
307,0.0,-19.91178,-43.9357,168.0,5.0,3.0,2.0,2.0,0.0,1.0,1443.0,2900.0,408.0,39.0,4790.0
308,3.0,-22.93546,-43.17701,73.0,2.0,1.0,0.0,1.0,0.0,1.0,1600.0,2800.0,204.0,37.0,4641.0
309,4.0,-23.54644,-46.60432,378.0,5.0,5.0,4.0,4.0,0.0,1.0,4000.0,3000.0,2000.0,39.0,9039.0
310,0.0,-19.92813,-43.93538,362.0,4.0,5.0,0.0,19.0,1.0,1.0,4138.0,15000.0,1975.0,200.0,21310.0
311,3.0,-22.94666,-43.18195,42.0,1.0,1.0,0.0,4.0,1.0,0.0,500.0,1973.0,79.0,26.0,2578.0
312,3.0,-22.90654,-43.18882,56.0,2.0,1.0,1.0,18.0,0.0,1.0,568.0,1000.0,88.0,13.0,1669.0
313,4.0,-23.5207,-46.6397,16.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,850.0,30.0,11.0,891.0
314,4.0,-23.52626,-46.64259,90.0,2.0,2.0,2.0,15.0,1.0,0.0,1400.0,10000.0,0.0,127.0,11530.0
315,0.0,-19.91856,-43.92591,67.0,1.0,1.0,0.0,13.0,0.0,1.0,375.0,850.0,55.0,12.0,1292.0
316,3.0,-22.91008,-43.16506,30.0,1.0,1.0,0.0,10.0,0.0,1.0,850.0,1100.0,60.0,15.0,2025.0
317,4.0,-23.57418,-46.64211,266.0,3.0,3.0,4.0,10.0,0.0,1.0,4700.0,6400.0,1500.0,82.0,12680.0
318,1.0,-22.89829,-47.05401,47.0,2.0,1.0,1.0,4.0,0.0,1.0,260.0,900.0,25.0,12.0,1197.0
319,4.0,-23.58659,-46.63934,900.0,4.0,9.0,8.0,1.0,0.0,1.0,0.0,15000.0,5700.0,226.0,20930.0
320,2.0,-30.01398,-51.2217,84.0,3.0,2.0,2.0,4.0,0.0,1.0,750.0,3300.0,100.0,49.0,4199.0
321,4.0,-23.53282,-46.63517,37.0,1.0,1.0,0.0,3.0,1.0,0.0,470.0,3500.0,127.0,45.0,4142.0
322,1.0,-22.89902,-47.06295,73.0,3.0,1.0,1.0,4.0,0.0,1.0,308.0,850.0,46.0,11.0,1215.0
323,4.0,-23.5704,-46.61017,350.0,4.0,5.0,5.0,17.0,0.0,0.0,2400.0,15000.0,2400.0,191.0,19990.0
324,3.0,-22.90314,-43.18212,57.0,1.0,1.0,0.0,2.0,0.0,1.0,200.0,1100.0,10.0,15.0,1325.0
325,1.0,-22.90741,-47.05566,48.0,1.0,1.0,0.0,9.0,0.0,1.0,350.0,650.0,21.0,9.0,1030.0
326,3.0,-22.9228,-43.18744,30.0,1.0,1.0,0.0,8.0,0.0,1.0,390.0,800.0,25.0,11.0,1226.0
327,2.0,-30.00249,-51.21468,47.0,1.0,1.0,0.0,2.0,1.0,1.0,300.0,1000.0,59.0,15.0,1374.0
328,2.0,-30.03218,-51.20811,60.0,2.0,1.0,1.0,3.0,0.0,1.0,250.0,800.0,22.0,12.0,1084.0
329,4.0,-23.54557,-46.64726,230.0,3.0,3.0,0.0,9.0,0.0,0.0,1700.0,5000.0,109.0,64.0,6873.0
330,3.0,-22.9351,-43.16359,129.0,3.0,2.0,1.0,8.0,0.0,0.0,1200.0,3255.0,167.0,42.0,4664.0
331,4.0,-23.56448,-46.61274,240.0,4.0,4.0,4.0,22.0,0.0,1.0,1980.0,6672.0,417.0,85.0,9154.0
332,2.0,-30.04189,-51.2245,55.0,1.0,1.0,0.0,14.0,0.0,1.0,700.0,1020.0,29.0,15.0,1764.0
333,4.0,-23.55371,-46.61712,250.0,3.0,4.0,3.0,8.0,0.0,1.0,1610.0,6000.0,1089.0,77.0,8776.0
334,4.0,-23.5252,-46.64542,200.0,3.0,2.0,2.0,19.0,0.0,1.0,2573.0,10000.0,1121.0,127.0,13820.0
335,0.0,-19.90094,-43.93425,312.0,4.0,3.0,3.0,1.0,0.0,1.0,1498.0,2300.0,463.0,31.0,4292.0
336,4.0,-23.54773,-46.62114,72.0,2.0,2.0,2.0,9.0,0.0,1.0,750.0,2480.0,209.0,32.0,3471.0
337,4.0,-23.58954,-46.62358,55.0,2.0,1.0,0.0,5.0,0.0,0.0,620.0,2400.0,24.0,31.0,3075.0
338,3.0,-22.91484,-43.1679,72.0,2.0,2.0,1.0,2.0,1.0,0.0,914.0,3600.0,133.0,47.0,4694.0
339,4.0,-23.5075,-46.60417,17.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2700.0,5.0,35.0,2740.0
340,0.0,-19.93694,-43.93479,160.0,3.0,3.0,2.0,4.0,0.0,1.0,150.0,2400.0,263.0,32.0,2845.0
341,4.0,-23.52537,-46.64223,214.0,4.0,4.0,3.0,5.0,0.0,1.0,2638.0,6520.0,1187.0,83.0,10430.0
342,4.0,-23.57136,-46.6092,136.0,3.0,2.0,1.0,10.0,1.0,0.0,1300.0,6500.0,267.0,47.0,8114.0
343,2.0,-30.00876,-51.20382,70.0,2.0,2.0,1.0,6.0,0.0,1.0,440.0,1900.0,57.0,28.0,2425.0
344,2.0,-30.03144,-51.21706,38.0,1.0,1.0,0.0,2.0,0.0,1.0,340.0,650.0,350.0,10.0,1350.0
345,3.0,-22.912,-43.17215,67.0,2.0,1.0,1.0,2.0,0.0,1.0,1217.0,2200.0,130.0,29.0,3576.0
346,4.0,-23.58797,-46.64277,20.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,35.0,14.0,1149.0
347,4.0,-23.55855,-46.63566,41.0,1.0,1.0,0.0,12.0,0.0,1.0,290.0,1530.0,60.0,20.0,1900.0
348,4.0,-23.51889,-46.64401,50.0,2.0,1.0,1.0,7.0,0.0,1.0,500.0,1550.0,7.0,20.0,2077.0
349,4.0,-23.57928,-46.6288,190.0,3.0,4.0,4.0,16.0,0.0,0.0,2849.0,15000.0,1160.0,191.0,19200.0
350,1.0,-22.91041,-47.06887,57.0,1.0,1.0,1.0,2.0,0.0,1.0,605.0,800.0,66.0,11.0,1482.0
351,2.0,-30.01734,-51.22203,88.0,1.0,2.0,2.0,3.0,0.0,1.0,340.0,1600.0,40.0,24.0,2004.0
352,4.0,-23.59345,-46.64269,70.0,1.0,1.0,1.0,10.0,0.0,0.0,459.0,3400.0,80.0,44.0,3983.0
353,4.0,-23.54311,-46.63337,76.0,2.0,2.0,0.0,11.0,0.0,0.0,646.0,2800.0,0.0,36.0,3482.0
354,3.0,-22.94135,-43.1582,36.0,1.0,1.0,0.0,10.0,0.0,1.0,450.0,1370.0,29.0,18.0,1867.0
355,2.0,-30.0083,-51.20805,61.0,2.0,2.0,2.0,11.0,0.0,1.0,445.0,2500.0,42.0,37.0,3024.0
356,1.0,-22.90814,-47.05828,45.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,1950.0,0.0,25.0,1975.0
357,4.0,-23.59457,-46.64727,42.0,1.0,1.0,0.0,9.0,0.0,0.0,1290.0,1500.0,184.0,20.0,2994.0
358,2.0,-30.02328,-51.20174,62.0,2.0,1.0,0.0,4.0,0.0,1.0,352.0,736.0,28.0,11.0,1127.0
359,4.0,-23.51468,-46.60928,38.0,2.0,1.0,0.0,2.0,0.0,1.0,90.0,1500.0,0.0,20.0,1610.0
360,4.0,-23.59063,-46.61673,44.0,1.0,1.0,1.0,8.0,1.0,0.0,578.0,2400.0,0.0,31.0,3009.0
361,4.0,-23.52487,-46.62005,75.0,3.0,2.0,2.0,11.0,0.0,1.0,630.0,2800.0,167.0,36.0,3633.0
362,3.0,-22.93568,-43.19092,66.0,2.0,1.0,1.0,2.0,0.0,1.0,650.0,1250.0,0.0,17.0,1917.0
363,1.0,-22.91627,-47.05552,62.0,2.0,1.0,2.0,7.0,0.0,1.0,609.0,1500.0,90.0,20.0,2219.0
364,4.0,-23.52716,-46.64867,77.0,2.0,1.0,1.0,5.0,0.0,1.0,1148.0,3100.0,464.0,40.0,4752.0
365,4.0,-23.54989,-46.6261,136.0,2.0,4.0,2.0,7.0,0.0,1.0,1540.0,4800.0,242.0,61.0,6643.0
366,4.0,-23.50214,-46.60215,200.0,4.0,2.0,1.0,5.0,0.0,1.0,2115.0,5000.0,328.0,64.0,7507.0
367,4.0,-23.57287,-46.62821,35.0,1.0,1.0,0.0,1.0,1.0,1.0,250.0,1305.0,0.0,17.0,1572.0
368,1.0,-22.91111,-47.05056,72.0,2.0,2.0,1.0,7.0,0.0,1.0,480.0,850.0,9.0,11.0,1350.0
369,4.0,-23.59948,-46.61238,168.0,3.0,3.0,5.0,16.0,0.0,1.0,1675.0,3500.0,184.0,45.0,5404.0
370,2.0,-30.00711,-51.22585,360.0,3.0,4.0,3.0,5.0,0.0,0.0,4000.0,13200.0,500.0,193.0,17890.0
371,1.0,-22.91557,-47.06481,38.0,1.0,1.0,1.0,9.0,0.0,1.0,500.0,740.0,30.0,10.0,1280.0
372,4.0,-23.56741,-46.63338,23.0,1.0,1.0,1.0,26.0,0.0,1.0,487.0,2300.0,59.0,30.0,2876.0
373,2.0,-30.01499,-51.21762,440.0,3.0,3.0,3.0,7.0,1.0,1.0,100.0,10500.0,84.0,154.0,10840.0
374,4.0,-23.51859,-46.60176,120.0,3.0,3.0,2.0,9.0,0.0,0.0,1200.0,3500.0,109.0,45.0,4854.0
375,3.0,-22.92236,-43.19093,90.0,2.0,2.0,0.0,5.0,0.0,1.0,830.0,2500.0,84.0,33.0,3447.0
376,2.0,-30.03556,-51.20914,125.0,4.0,2.0,0.0,7.0,0.0,1.0,1006.0,1632.0,150.0,14.0,2802.0
377,4.0,-23.51837,-46.62913,200.0,3.0,4.0,3.0,6.0,0.0,0.0,1800.0,5058.0,1200.0,65.0,8123.0
378,4.0,-23.58742,-46.64236,190.0,3.0,3.0,2.0,5.0,0.0,1.0,1800.0,3260.0,292.0,42.0,5394.0
379,0.0,-19.90788,-43.94159,123.0,3.0,2.0,1.0,3.0,0.0,1.0,363.0,2600.0,143.0,35.0,3141.0
380,3.0,-22.9269,-43.18336,70.0,2.0,1.0,1.0,2.0,0.0,1.0,560.0,2180.0,60.0,29.0,2829.0
381,4.0,-23.52401,-46.61117,90.0,2.0,2.0,2.0,17.0,0.0,0.0,1500.0,12200.0,454.0,155.0,14310.0
382,1.0,-22.895,-47.0602,74.0,3.0,1.0,1.0,4.0,0.0,1.0,474.0,900.0,40.0,12.0,1426.0
383,4.0,-23.59652,-46.61133,64.0,1.0,1.0,1.0,15.0,1.0,1.0,620.0,3600.0,0.0,46.0,4266.0
384,4.0,-23.50715,-46.63922,155.0,4.0,5.0,3.0,14.0,1.0,1.0,1850.0,6000.0,625.0,77.0,8552.0
385,3.0,-22.91833,-43.169,125.0,3.0,1.0,2.0,3.0,1.0,1.0,1000.0,2200.0,159.0,29.0,3388.0
386,4.0,-23.53686,-46.61152,40.0,1.0,1.0,1.0,9.0,0.0,0.0,350.0,1580.0,25.0,21.0,1976.0
387,4.0,-23.56366,-46.62141,40.0,1.0,1.0,1.0,8.0,1.0,1.0,440.0,2800.0,100.0,36.0,3376.0
388,4.0,-23.58764,-46.64616,30.0,1.0,1.0,1.0,15.0,1.0,0.0,668.0,3500.0,127.0,45.0,4340.0
389,4.0,-23.55882,-46.64545,142.0,3.0,4.0,2.0,4.0,0.0,1.0,1100.0,4500.0,375.0,58.0,6033.0
390,2.0,-30.03927,-51.21549,110.0,3.0,3.0,2.0,5.0,0.0,0.0,1300.0,4000.0,300.0,59.0,5659.0
391,4.0,-23.59502,-46.60599,230.0,2.0,3.0,3.0,17.0,0.0,0.0,2575.0,8000.0,633.0,102.0,11310.0
392,4.0,-23.51534,-46.62139,35.0,1.0,1.0,0.0,5.0,1.0,0.0,450.0,1800.0,91.0,7.0,2348.0
393,4.0,-23.58478,-46.60512,32.0,1.0,1.0,1.0,16.0,0.0,1.0,533.0,2900.0,0.0,37.0,3470.0
394,4.0,-23.53485,-46.63016,74.0,2.0,1.0,1.0,5.0,0.0,1.0,569.0,2024.0,71.0,8.0,2672.0
395,4.0,-23.54588,-46.6297,147.0,2.0,3.0,4.0,19.0,0.0,1.0,2600.0,1200.0,375.0,16.0,4191.0
396,4.0,-23.5399,-46.61069,35.0,1.0,1.0,0.0,3.0,0.0,0.0,480.0,2500.0,60.0,32.0,3072.0
397,3.0,-22.92449,-43.16868,26.0,1.0,1.0,0.0,7.0,0.0,0.0,630.0,1500.0,84.0,20.0,2234.0
398,4.0,-23.59403,-46.63804,70.0,2.0,2.0,1.0,5.0,0.0,0.0,517.0,1700.0,5.0,22.0,2244.0
399,4.0,-23.56099,-46.62667,150.0,3.0,3.0,3.0,19.0,0.0,0.0,1800.0,2800.0,740.0,36.0,5376.0
400,1.0,-22.89907,-47.05638,60.0,1.0,1.0,1.0,14.0,0.0,1.0,583.0,1100.0,49.0,14.0,1746.0
401,4.0,-23.51884,-46.61981,250.0,4.0,5.0,3.0,2.0,0.0,1.0,1700.0,2550.0,334.0,33.0,4617.0
402,4.0,-23.59431,-46.60675,44.0,1.0,2.0,0.0,12.0,1.0,0.0,3300.0,3300.0,126.0,42.0,6768.0
403,4.0,-23.51481,-46.60319,157.0,3.0,2.0,0.0,7.0,0.0,1.0,1325.0,4500.0,347.0,58.0,6230.0
